Date,High,Low,Open,Close,Volume,Adj Close,Signal
2/1/2014,81.91999817,81.08999634,81.5,81.12999725,2405400,70.24695587,wait or hold
3/1/2014,81.81999969,81.08999634,81.20999908,81.40000153,1812600,70.48074341,wait or hold
6/1/2014,81.5,80.44000244,81.30999756,80.54000092,2312300,69.73609161,wait or hold
7/1/2014,81.94000244,80.66000366,80.83999634,81.51999664,3368400,70.5846405,wait or hold
8/1/2014,82.19999695,81.25,81.29000092,82.15000153,4217400,71.13012695,wait or hold
9/1/2014,83.05000305,82,82.01999664,82.94999695,4054200,71.82281494,wait or hold
10/1/2014,83.22000122,82.38999939,82.75,83.19999695,4369200,72.03927612,wait or hold
13/1/2014,82.73999786,80.80000305,82.70999908,81.05999756,3941400,70.18634033,wait or hold
14/1/2014,82.25,80.70999908,80.77999878,81.94999695,3288600,70.95694733,wait or hold
15/1/2014,84.30999756,81.61000061,82.08999634,84.22000122,4284900,72.92246246,wait or hold
16/1/2014,84.26000214,83.13999939,83.54000092,84.12000275,4183500,72.83587646,wait or hold
17/1/2014,84.90000153,83.62999725,83.63999939,84.43000031,3762200,73.10429382,wait or hold
21/1/2014,85.04000092,83.86000061,84.22000122,84.93000031,3031300,73.53721619,wait or hold
22/1/2014,85.87999725,84.45999908,84.45999908,85.40000153,3564100,73.94416809,sell
23/1/2014,85.06999969,83.5,84.80999756,83.91999817,4147500,72.66269684,sell
24/1/2014,83.30000305,81.16999817,83.29000092,81.18000031,3370800,70.29023743,wait or hold
27/1/2014,81.90000153,80.18000031,81.33999634,81.15000153,2640300,70.26426697,wait or hold
28/1/2014,81.91000366,80.93000031,81.73000336,81.30000305,2995700,70.39414978,wait or hold
29/1/2014,81.76999664,80.12999725,81.26999664,80.31999969,2703500,69.54562378,wait or hold
30/1/2014,81.33999634,80.19000244,81.05000305,80.72000122,2244700,69.89196014,wait or hold
31/1/2014,80.37999725,78.81999969,80,79.87999725,3696800,69.16464233,wait or hold
3/2/2014,80.68000031,77.66000366,80.01999664,78.08999634,3745100,67.61474609,wait or hold
4/2/2014,78.51000214,77.90000153,78.38999939,78.08000183,2608200,67.6060791,buy
5/2/2014,78.52999878,77.41999817,77.87000275,77.56999969,3163200,67.16452026,buy
6/2/2014,78.73999786,77.79000092,77.87000275,78.51999664,2224800,67.98706055,buy
7/2/2014,80.73000336,78.66999817,78.80999756,80.58000183,3437500,69.77074432,wait or hold
10/2/2014,80.58000183,79.77999878,80.19000244,79.97000122,2399900,69.24256134,wait or hold
11/2/2014,80.88999939,80.15000153,80.52999878,80.55000305,2159900,69.74475861,wait or hold
12/2/2014,81.83999634,80.83999634,80.83999634,81.20999908,2489300,70.31623077,buy
13/2/2014,81.98000336,80.62999725,80.86000061,81.73999786,1895000,70.77513123,buy
14/2/2014,82.43000031,81.37999725,81.73000336,82.11000061,2024000,71.09549713,wait or hold
18/2/2014,82.75,81.77999878,82.09999847,82.58999634,2013800,71.51110077,wait or hold
19/2/2014,83.73999786,82.23999786,82.41999817,83.26000214,3801400,72.0912323,wait or hold
20/2/2014,83.58999634,82.94000244,83.16000366,83.37999725,2465300,72.19514465,wait or hold
21/2/2014,84.19000244,83.52999878,83.59999847,83.80000305,2366600,72.55878448,wait or hold
24/2/2014,84.75,83.61000061,83.70999908,83.94999695,1843100,72.68867493,wait or hold
25/2/2014,84,82.97000122,84,83.41000366,2189700,72.22109222,wait or hold
26/2/2014,83.80000305,83.11000061,83.76000214,83.40000153,1987600,72.21244812,wait or hold
27/2/2014,83.69000244,81.94000244,82.40000153,83.36000061,2108000,72.17780304,wait or hold
28/2/2014,83.80999756,82.73000336,83.30999756,83.34999847,2420000,72.16915894,wait or hold
3/3/2014,82.75,81.77999878,82.55999756,82.5,1970600,71.43318176,wait or hold
4/3/2014,84.62999725,83.36000061,83.41999817,83.98000336,2217800,72.71465302,wait or hold
5/3/2014,84.20999908,83.48000336,83.94000244,84.11000061,1793900,72.82719421,wait or hold
6/3/2014,84.36000061,83.58999634,84.23999786,83.80000305,1976200,72.55878448,wait or hold
7/3/2014,84.69000244,83.59999847,84.31999969,83.93000031,1951800,72.6713562,wait or hold
10/3/2014,84.26999664,83.44000244,83.81999969,84.04000092,1520800,72.76659393,sell
11/3/2014,84.59999847,83.37999725,84.31999969,83.55000305,1687300,72.34233093,sell
12/3/2014,83.30999756,82.58999634,83.16000366,82.75,2643300,71.64965057,wait or hold
13/3/2014,83.01999664,81.87000275,83.01000214,82.08999634,2702000,71.07817078,wait or hold
14/3/2014,82.47000122,81.31999969,81.98000336,81.37999725,2048800,70.46342468,wait or hold
17/3/2014,83.43000031,81.73000336,81.97000122,83.38999939,2286600,72.2037735,wait or hold
18/3/2014,84.12000275,83.33000183,83.69000244,83.79000092,2181100,72.55013275,wait or hold
19/3/2014,83.81999969,81.90000153,83.56999969,82.62999725,1984500,71.54573059,wait or hold
20/3/2014,83.09999847,81.80999756,82.5,83.05999756,1657300,71.91805267,wait or hold
21/3/2014,83.69000244,82.62999725,83.44000244,82.83000183,4799100,71.71891022,wait or hold
24/3/2014,83.81999969,81.61000061,83.31999969,82,2998500,71.00025177,wait or hold
25/3/2014,83.75,82.58999634,82.61000061,83.51999664,2875900,72.31635284,wait or hold
26/3/2014,84.12000275,82.97000122,84,82.97000122,3972700,71.84012604,wait or hold
27/3/2014,80.29000092,76.25,80.11000061,78.80000305,14814900,68.22951508,wait or hold
28/3/2014,79.95999908,78.47000122,79.55000305,78.80999756,7108500,68.23817444,wait or hold
31/3/2014,79.86000061,78.25,79.18000031,79.72000122,4318100,69.02610779,wait or hold
1/4/2014,79.66999817,78.97000122,79.59999847,79.54000092,3877400,68.87023926,wait or hold
2/4/2014,80.15000153,79.05999756,79.29000092,79.98999786,3091800,69.25987244,wait or hold
3/4/2014,80,78.05000305,79.79000092,79.34999847,3588500,68.70572662,wait or hold
4/4/2014,79.69000244,78.05999756,79.58999634,78.13999939,4121300,67.65805054,wait or hold
7/4/2014,78.98999786,77.48999786,77.59999847,78.87999725,4568100,68.29877472,wait or hold
8/4/2014,79.05000305,78.18000031,78.47000122,78.29000092,3772600,67.78792572,wait or hold
9/4/2014,78.55000305,77.27999878,77.66000366,78.48000336,3470700,68.76934814,wait or hold
10/4/2014,78.73000336,76.76999664,78.56999969,76.83000183,3518400,67.32348633,wait or hold
11/4/2014,77.62999725,76.36000061,76.45999908,77.08999634,4761900,67.5513382,buy
14/4/2014,78.63999939,76.87999725,77.47000122,77.81999969,3672900,68.19100952,buy
15/4/2014,78.94999695,77.41999817,78.06999969,78.91999817,3333400,69.1548996,buy
16/4/2014,79.98999786,78.97000122,79.54000092,79.11000061,3771500,69.32139587,buy
17/4/2014,79.5,78,78.73000336,78.90000153,4428100,69.13737488,wait or hold
21/4/2014,79.72000122,78.73000336,78.87999725,79.70999908,2423900,69.84715271,wait or hold
22/4/2014,80,78.91000366,79.58000183,79.63999939,2187800,69.78580475,wait or hold
23/4/2014,79.73000336,79.09999847,79.33000183,79.11000061,2014000,69.32139587,wait or hold
24/4/2014,79.45999908,77.95999908,79.44999695,78.36000061,3378900,68.66419983,wait or hold
25/4/2014,79.22000122,78.26999664,79.08999634,78.43000031,2666600,68.72553253,wait or hold
28/4/2014,79.33000183,77.93000031,78.55000305,79.06999969,3553000,69.28633118,wait or hold
29/4/2014,79.76999664,78.83999634,79.02999878,79.68000031,2315900,69.82086182,wait or hold
30/4/2014,80.38999939,77.34999847,77.65000153,80.22000122,3446600,70.29403687,wait or hold
1/5/2014,80.69999695,79.65000153,80.18000031,79.83999634,2387100,69.96107483,wait or hold
2/5/2014,80.19999695,79.33000183,79.86000061,79.36000061,1797700,69.54045105,wait or hold
5/5/2014,79.18000031,78.37999725,78.73999786,79,1913100,69.2250061,wait or hold
6/5/2014,79,78.58000183,79,78.73000336,2188900,68.98841095,wait or hold
7/5/2014,78.87000275,77.70999908,78.73999786,78.20999908,3421800,68.53273773,wait or hold
8/5/2014,79.05000305,78.01000214,78.16999817,78.83000183,2607600,69.07603455,wait or hold
9/5/2014,78.83000183,78.08000183,78.80999756,78.73999786,1801200,68.99717712,wait or hold
12/5/2014,79.5,78.70999908,78.70999908,79.19000244,2835500,69.39149475,wait or hold
13/5/2014,79.97000122,79.19999695,79.23999786,79.68000031,1380800,69.82086182,wait or hold
14/5/2014,79.61000061,78.58999634,78.90000153,78.84999847,1705800,69.09355927,wait or hold
15/5/2014,79.90000153,78.27999878,78.83000183,78.41999817,2790200,68.7167511,wait or hold
16/5/2014,79.75,78.55000305,78.69999695,79.52999878,2575100,69.68941498,wait or hold
19/5/2014,79.58000183,78.93000031,79.18000031,79.55999756,1727600,69.71570587,wait or hold
20/5/2014,79.55999756,78.19000244,79.34999847,78.40000153,1797200,68.69924927,wait or hold
21/5/2014,79.48000336,78.16999817,78.16999817,79.37000275,1578200,69.54920959,wait or hold
22/5/2014,79.54000092,78.87999725,79.41000366,79.44999695,1309200,69.6193161,wait or hold
23/5/2014,79.95999908,79.48000336,79.68000031,79.79000092,1199800,69.91724396,wait or hold
27/5/2014,80.22000122,79.69000244,79.80999756,80.09999847,1830600,70.18887329,wait or hold
28/5/2014,80.15000153,79.45999908,80.05999756,79.58000183,1943100,69.73324585,wait or hold
29/5/2014,80.45999908,79.44999695,79.93000031,80.41999817,1320800,70.46929169,wait or hold
30/5/2014,81.48999786,80.26999664,80.45999908,81.44999695,2477600,71.3718338,wait or hold
2/6/2014,81.73999786,81.08999634,81.09999847,81.26999664,1578100,71.21412659,wait or hold
3/6/2014,82,81.09999847,81.20999908,81.87000275,2280400,71.73988342,wait or hold
4/6/2014,83.73000336,81.48999786,81.87000275,83.44999695,4563600,73.12436676,wait or hold
5/6/2014,83.65000153,82.91999817,83.52999878,83.58000183,2313400,73.23830414,wait or hold
6/6/2014,83.87999725,83.36000061,83.59999847,83.52999878,2429000,73.19447327,wait or hold
9/6/2014,84.55999756,83.40000153,83.48999786,84.26000214,2093000,73.83415985,sell
10/6/2014,84.48999786,83.55999756,84.06999969,83.63999939,1889300,73.29085541,sell
11/6/2014,83.62000275,82.62999725,83.34999847,82.94000244,2402300,72.67749023,sell
12/6/2014,83.12000275,82.08999634,83.04000092,82.41999817,1928700,72.22182465,sell
13/6/2014,83.40000153,82.51000214,82.95999908,82.73000336,1625000,72.49347687,sell
16/6/2014,83.05000305,82.29000092,82.44000244,82.81999969,1807000,72.57234955,sell
17/6/2014,82.98999786,82.26000214,82.62999725,82.51000214,1735500,72.30069733,sell
18/6/2014,82.79000092,82.23000336,82.52999878,82.69000244,2702500,72.45842743,wait or hold
19/6/2014,83.37000275,82.70999908,82.83000183,83.05999756,2352300,72.78263092,wait or hold
20/6/2014,83.38999939,82.41000366,82.93000031,83.12999725,4154500,72.84398651,wait or hold
23/6/2014,82.98000336,82.16000366,82.88999939,82.66999817,2964000,72.44088745,wait or hold
24/6/2014,82.98000336,82.26000214,82.69999695,82.44000244,2795800,72.23936462,wait or hold
